entry_date,exit_date,entry_price,exit_price,stop,target_1,target_2,shares,pnl,pnl_pct,exit_reason,hold_days,atr,symbol,strategy
2026-02-12 00:00:00+05:30,2026-02-20 00:00:00+05:30,2940.4,2832.8,2803.29,3180.35,3283.19,14,-1506.4,-3.66,max_hold,7,68.56,GRASIM,Swing Trading
2026-01-14 00:00:00+05:30,2026-02-04 00:00:00+05:30,1665.0,1665.0,1600.66,1777.6,1825.86,31,0.0,0.0,stop_loss,15,32.17,HCLTECH,Swing Trading
2025-12-11 00:00:00+05:30,2026-01-02 00:00:00+05:30,826.0,907.39,793.44,882.97,907.39,61,4151.04,8.24,target_2,16,16.28,HINDALCO,Swing Trading
2026-01-29 00:00:00+05:30,2026-01-30 00:00:00+05:30,1010.25,959.76,959.76,1098.6,1136.46,39,-1968.94,-5.0,stop_loss,2,25.24,HINDALCO,Swing Trading
2025-11-25 00:00:00+05:30,2025-12-22 00:00:00+05:30,1549.0,1689.6,1486.29,1658.75,1705.79,31,2109.0,4.39,max_hold,20,31.36,INFY,Swing Trading
2026-01-28 00:00:00+05:30,2026-02-01 00:00:00+05:30,1232.0,1174.1,1174.1,1333.32,1376.75,34,-1968.6,-4.7,stop_loss,4,28.95,JSWSTEEL,Swing Trading
2026-02-04 00:00:00+05:30,2026-02-20 00:00:00+05:30,1229.0,1235.8,1164.51,1341.85,1390.21,31,210.8,0.55,max_hold,13,32.24,JSWSTEEL,Swing Trading
2025-12-15 00:00:00+05:30,2026-01-12 00:00:00+05:30,16500.0,16582.0,15986.86,17398.0,17782.86,3,246.0,0.5,max_hold,20,256.57,MARUTI,Swing Trading
2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,359.0,342.04,342.04,388.69,401.41,117,-1984.82,-4.73,stop_loss,2,8.48,NTPC,Swing Trading
2026-02-05 00:00:00+05:30,2026-02-20 00:00:00+05:30,369.75,372.95,348.31,407.26,423.34,93,297.6,0.87,max_hold,12,10.72,NTPC,Swing Trading
2026-01-06 00:00:00+05:30,2026-01-23 00:00:00+05:30,2064.0,2005.03,2005.03,2167.2,2211.43,33,-1946.06,-2.86,stop_loss,13,29.49,SBILIFE,Swing Trading
2026-01-29 00:00:00+05:30,2026-02-01 00:00:00+05:30,1063.0,1025.66,1025.66,1128.35,1156.36,53,-1979.17,-3.51,stop_loss,3,18.67,SBIN,Swing Trading
2026-01-07 00:00:00+05:30,2026-01-09 00:00:00+05:30,1216.4,1175.1,1175.1,1288.68,1319.65,48,-1982.4,-3.4,stop_loss,3,20.65,TATACONSUM,Swing Trading
2026-01-28 00:00:00+05:30,2026-02-02 00:00:00+05:30,193.49,183.45,183.45,211.06,218.59,199,-1997.96,-5.19,stop_loss,5,5.02,TATASTEEL,Swing Trading
2026-02-10 00:00:00+05:30,2026-02-20 00:00:00+05:30,4300.0,4236.4,4068.6,4704.95,4878.5,8,-508.8,-1.48,max_hold,9,115.7,TITAN,Swing Trading
2026-01-23 00:00:00+05:30,2026-02-19 00:00:00+05:30,12375.0,12688.0,11834.29,13321.25,13726.79,3,939.0,2.53,max_hold,20,270.36,ULTRACEMCO,Swing Trading
2025-12-23 00:00:00+05:30,2026-01-20 00:00:00+05:30,779.9,745.91,745.91,839.38,864.86,58,-1971.17,-4.36,stop_loss,19,16.99,UPL,Swing Trading
2026-01-28 00:00:00+05:30,2026-02-03 00:00:00+05:30,1985.0,2203.31,1897.67,2130.54,2203.31,22,4002.43,9.17,target_2,6,72.77,ADANIENT,Gap Up
2026-02-04 00:00:00+05:30,2026-02-17 00:00:00+05:30,1529.9,1566.3,1459.25,1647.64,1706.51,28,1019.2,2.38,max_hold,10,58.87,ADANIPORTS,Gap Up
2026-01-28 00:00:00+05:30,2026-01-28 00:00:00+05:30,1348.0,1311.84,1311.84,1408.27,1438.41,55,-1988.96,-2.68,stop_loss,1,30.14,AXISBANK,Gap Up
2026-02-04 00:00:00+05:30,2026-02-17 00:00:00+05:30,965.0,1014.15,931.89,1020.19,1047.78,60,1474.5,2.55,max_hold,10,27.59,BAJFINANCE,Gap Up
2026-02-12 00:00:00+05:30,2026-02-20 00:00:00+05:30,6057.0,6098.5,5878.54,6354.43,6503.14,11,456.5,0.69,max_hold,7,148.71,BRITANNIA,Gap Up
2026-01-23 00:00:00+05:30,2026-01-29 00:00:00+05:30,1230.0,1197.29,1197.29,1284.51,1311.77,61,-1995.22,-2.66,stop_loss,4,27.26,DRREDDY,Gap Up
2026-02-04 00:00:00+05:30,2026-02-12 00:00:00+05:30,7215.0,7881.43,6948.43,7659.29,7881.43,7,3332.14,6.6,target_2,7,222.14,EICHERMOT,Gap Up
2026-01-19 00:00:00+05:30,2026-01-21 00:00:00+05:30,1685.0,1644.1,1644.1,1753.17,1787.26,48,-1963.34,-2.43,stop_loss,3,34.09,INFY,Gap Up
2026-01-01 00:00:00+05:30,2026-01-14 00:00:00+05:30,1163.5,1181.8,1136.88,1207.87,1230.06,75,1372.5,1.57,max_hold,10,22.19,JSWSTEEL,Gap Up
2026-01-28 00:00:00+05:30,2026-01-30 00:00:00+05:30,1232.0,1197.26,1197.26,1289.9,1318.85,57,-1980.18,-2.82,stop_loss,3,28.95,JSWSTEEL,Gap Up
2026-02-04 00:00:00+05:30,2026-02-17 00:00:00+05:30,288.8,300.75,279.67,304.02,311.63,218,2605.1,4.14,max_hold,10,7.61,POWERGRID,Gap Up
2026-02-10 00:00:00+05:30,2026-02-20 00:00:00+05:30,1151.0,1216.1,1108.86,1221.23,1256.34,47,1497.3,2.77,max_hold,9,35.11,SBIN,Gap Up
2025-12-12 00:00:00+05:30,2025-12-30 00:00:00+05:30,2277.7,2214.7,2180.52,2439.66,2504.45,20,-1260.0,-2.77,max_hold,12,64.79,ADANIENT,RSI Setup
2025-12-23 00:00:00+05:30,2026-01-07 00:00:00+05:30,7069.5,7452.75,6905.25,7343.25,7452.75,12,3942.0,4.65,target_2,11,109.5,APOLLOHOSP,RSI Setup
2026-02-01 00:00:00+05:30,2026-02-11 00:00:00+05:30,7007.0,7575.25,6763.46,7412.89,7575.25,8,3896.57,6.95,target_2,9,162.36,APOLLOHOSP,RSI Setup
2026-01-20 00:00:00+05:30,2026-01-20 00:00:00+05:30,975.7,946.54,946.54,1024.31,1043.75,68,-1983.17,-2.99,stop_loss,1,19.44,BAJFINANCE,RSI Setup
2025-12-22 00:00:00+05:30,2026-01-07 00:00:00+05:30,393.0,415.65,381.16,412.74,420.64,168,1902.6,2.88,max_hold,12,7.9,BEL,RSI Setup
2026-02-04 00:00:00+05:30,2026-02-19 00:00:00+05:30,2008.0,1988.6,1942.13,2117.79,2161.7,30,-582.0,-0.97,max_hold,12,43.91,BHARTIARTL,RSI Setup
2026-01-28 00:00:00+05:30,2026-02-05 00:00:00+05:30,350.45,385.3,335.51,375.34,385.3,133,3943.03,8.46,target_2,8,9.96,BPCL,RSI Setup
2026-02-01 00:00:00+05:30,2026-02-16 00:00:00+05:30,5886.0,6106.0,5697.38,6200.38,6326.12,10,2200.0,3.74,max_hold,12,125.75,BRITANNIA,RSI Setup
2026-02-04 00:00:00+05:30,2026-02-05 00:00:00+05:30,6225.0,5974.71,5974.71,6642.14,6809.0,7,-1752.0,-4.02,stop_loss,2,166.86,DIVISLAB,RSI Setup
2026-01-23 00:00:00+05:30,2026-02-01 00:00:00+05:30,1230.0,1189.11,1189.11,1298.14,1325.4,48,-1962.51,-3.32,stop_loss,6,27.26,DRREDDY,RSI Setup
2026-01-29 00:00:00+05:30,2026-02-03 00:00:00+05:30,930.1,987.75,905.39,971.28,987.75,80,3953.14,5.31,target_2,5,16.47,HDFCBANK,RSI Setup
2025-11-27 00:00:00+05:30,2025-12-03 00:00:00+05:30,1159.0,1120.75,1120.75,1222.75,1248.25,52,-1989.0,-3.3,stop_loss,5,25.5,JSWSTEEL,RSI Setup
2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,3902.5,3759.65,3759.65,4140.59,4235.82,14,-1999.95,-3.66,stop_loss,2,95.24,LT,RSI Setup
2025-12-15 00:00:00+05:30,2025-12-31 00:00:00+05:30,1238.0,1288.0,1210.72,1283.46,1301.65,73,1800.0,1.99,max_hold,12,18.19,NESTLEIND,RSI Setup
2025-12-22 00:00:00+05:30,2025-12-30 00:00:00+05:30,259.1,259.1,252.99,269.29,273.36,327,0.0,0.0,stop_loss,6,4.08,POWERGRID,RSI Setup
2026-01-29 00:00:00+05:30,2026-01-30 00:00:00+05:30,262.6,254.46,254.46,276.16,281.59,245,-1993.69,-3.1,stop_loss,2,5.43,POWERGRID,RSI Setup
2026-01-07 00:00:00+05:30,2026-01-12 00:00:00+05:30,1755.0,1716.81,1716.81,1818.64,1844.1,52,-1985.66,-2.18,stop_loss,4,25.46,SUNPHARMA,RSI Setup
2026-02-04 00:00:00+05:30,2026-02-19 00:00:00+05:30,1714.9,1713.4,1640.18,1839.44,1889.25,26,-39.0,-0.09,max_hold,12,49.81,SUNPHARMA,RSI Setup
2025-12-12 00:00:00+05:30,2025-12-30 00:00:00+05:30,167.6,175.8,163.12,175.06,178.05,446,1828.6,2.45,max_hold,12,2.99,TATASTEEL,RSI Setup
2026-02-04 00:00:00+05:30,2026-02-19 00:00:00+05:30,4087.0,4198.2,3924.57,4357.71,4466.0,12,667.2,1.36,max_hold,12,108.29,TITAN,RSI Setup
2026-02-04 00:00:00+05:30,2026-02-20 00:00:00+05:30,2220.0,2160.8,2058.44,2489.27,2623.91,12,-710.4,-2.67,max_hold,13,89.76,ADANIENT,Strong Linearity
2026-02-04 00:00:00+05:30,2026-02-20 00:00:00+05:30,1529.9,1511.5,1423.93,1706.51,1794.82,18,-331.2,-1.2,max_hold,13,58.87,ADANIPORTS,Strong Linearity
2025-12-05 00:00:00+05:30,2025-12-09 00:00:00+05:30,2955.0,2872.64,2872.64,3092.27,3160.91,24,-1976.71,-2.79,stop_loss,3,45.76,ASIANPAINT,Strong Linearity
2026-01-12 00:00:00+05:30,2026-01-19 00:00:00+05:30,2826.0,2740.15,2740.15,2969.08,3040.62,23,-1974.48,-3.04,stop_loss,5,47.69,ASIANPAINT,Strong Linearity
2025-11-25 00:00:00+05:30,2025-12-15 00:00:00+05:30,1269.1,1284.8,1236.04,1324.19,1351.74,60,942.0,1.24,max_hold,15,18.36,AXISBANK,Strong Linearity
2026-01-06 00:00:00+05:30,2026-01-12 00:00:00+05:30,1304.6,1269.06,1269.06,1363.83,1393.44,56,-1990.08,-2.72,stop_loss,5,19.74,AXISBANK,Strong Linearity
2026-02-01 00:00:00+05:30,2026-02-02 00:00:00+05:30,1373.2,1306.96,1306.96,1483.6,1538.8,30,-1987.2,-4.82,stop_loss,2,36.8,AXISBANK,Strong Linearity
2026-01-13 00:00:00+05:30,2026-01-21 00:00:00+05:30,9506.0,9146.06,9146.06,10105.89,10405.84,5,-1799.68,-3.79,stop_loss,6,199.96,BAJAJ-AUTO,Strong Linearity
2026-02-04 00:00:00+05:30,2026-02-20 00:00:00+05:30,9594.0,9807.0,9129.73,10367.79,10754.68,4,852.0,2.22,max_hold,13,257.93,BAJAJ-AUTO,Strong Linearity
2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,446.85,423.19,423.19,486.29,506.01,84,-1987.74,-5.3,stop_loss,2,13.15,BEL,Strong Linearity
2025-12-31 00:00:00+05:30,2026-01-08 00:00:00+05:30,359.2,346.1,346.1,381.04,391.95,152,-1991.42,-3.65,stop_loss,7,7.28,BPCL,Strong Linearity
2026-02-03 00:00:00+05:30,2026-02-20 00:00:00+05:30,372.0,366.3,352.57,404.38,420.57,102,-581.4,-1.53,max_hold,14,10.79,BPCL,Strong Linearity
2025-12-16 00:00:00+05:30,2026-01-06 00:00:00+05:30,6059.5,6129.5,5872.69,6370.86,6526.54,10,700.0,1.16,max_hold,15,103.79,BRITANNIA,Strong Linearity
2026-01-07 00:00:00+05:30,2026-01-07 00:00:00+05:30,1516.0,1481.59,1481.59,1573.34,1602.01,58,-1995.53,-2.27,stop_loss,1,19.11,CIPLA,Strong Linearity
2025-12-18 00:00:00+05:30,2025-12-24 00:00:00+05:30,384.4,407.14,375.3,399.56,407.14,219,4131.29,4.91,target_2,5,5.05,COALINDIA,Strong Linearity
2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,453.95,431.49,431.49,491.39,510.1,89,-1999.07,-4.95,stop_loss,2,12.48,COALINDIA,Strong Linearity
2025-12-05 00:00:00+05:30,2025-12-09 00:00:00+05:30,1277.6,1243.07,1243.07,1335.16,1363.94,57,-1968.45,-2.7,stop_loss,3,19.19,DRREDDY,Strong Linearity
2025-11-25 00:00:00+05:30,2025-11-27 00:00:00+05:30,7258.5,6985.22,6985.22,7713.96,7941.7,7,-1912.95,-3.76,stop_loss,3,151.82,EICHERMOT,Strong Linearity
2025-12-12 00:00:00+05:30,2026-01-02 00:00:00+05:30,2814.0,2856.4,2739.24,2938.61,3000.91,26,1102.4,1.51,max_hold,15,41.54,GRASIM,Strong Linearity
2026-01-06 00:00:00+05:30,2026-01-09 00:00:00+05:30,2860.0,2786.68,2786.68,2982.21,3043.31,27,-1979.76,-2.56,stop_loss,4,40.74,GRASIM,Strong Linearity
2026-02-10 00:00:00+05:30,2026-02-20 00:00:00+05:30,2943.0,2832.8,2822.14,3144.43,3245.14,16,-1763.2,-3.74,max_hold,9,67.14,GRASIM,Strong Linearity
2025-12-04 00:00:00+05:30,2025-12-24 00:00:00+05:30,1650.0,1674.7,1596.91,1738.48,1782.72,37,913.9,1.5,max_hold,15,29.49,HCLTECH,Strong Linearity
2026-01-13 00:00:00+05:30,2026-01-13 00:00:00+05:30,1685.0,1632.35,1632.35,1772.75,1816.63,37,-1948.05,-3.12,stop_loss,1,29.25,HCLTECH,Strong Linearity
2026-01-16 00:00:00+05:30,2026-02-04 00:00:00+05:30,1670.0,1670.0,1610.32,1769.47,1819.21,33,0.0,0.0,stop_loss,14,33.16,HCLTECH,Strong Linearity
2025-11-25 00:00:00+05:30,2025-12-15 00:00:00+05:30,1004.0,996.1,980.3,1043.5,1063.26,84,-663.6,-0.79,max_hold,15,13.17,HDFCBANK,Strong Linearity
2025-12-09 00:00:00+05:30,2025-12-10 00:00:00+05:30,6164.0,5949.74,5949.74,6521.11,6699.66,9,-1928.38,-3.48,stop_loss,2,119.04,HEROMOTOCO,Strong Linearity
2026-01-05 00:00:00+05:30,2026-01-12 00:00:00+05:30,5960.0,5735.0,5735.0,6335.0,6522.5,8,-1800.0,-3.78,stop_loss,6,125.0,HEROMOTOCO,Strong Linearity
2026-02-05 00:00:00+05:30,2026-02-11 00:00:00+05:30,5880.5,5556.18,5556.18,6421.04,6691.3,6,-1945.93,-5.52,stop_loss,5,180.18,HEROMOTOCO,Strong Linearity
2025-12-22 00:00:00+05:30,2026-01-05 00:00:00+05:30,860.0,935.94,829.62,910.62,935.94,65,4050.0,7.25,target_2,10,16.88,HINDALCO,Strong Linearity
2026-01-09 00:00:00+05:30,2026-01-28 00:00:00+05:30,902.0,998.46,863.42,966.31,998.46,51,4019.2,8.74,target_2,12,21.44,HINDALCO,Strong Linearity
2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,1000.0,953.01,953.01,1078.32,1117.48,42,-1973.7,-4.7,stop_loss,2,26.11,HINDALCO,Strong Linearity
2026-02-04 00:00:00+05:30,2026-02-16 00:00:00+05:30,958.95,892.79,892.79,1069.21,1124.34,30,-1984.69,-6.9,stop_loss,9,36.75,HINDALCO,Strong Linearity
2026-01-21 00:00:00+05:30,2026-02-10 00:00:00+05:30,2379.1,2453.6,2292.75,2523.01,2594.97,23,1713.5,3.13,max_hold,15,47.97,HINDUNILVR,Strong Linearity
2026-01-07 00:00:00+05:30,2026-01-19 00:00:00+05:30,1408.0,1376.31,1376.31,1460.82,1487.23,63,-1996.65,-2.25,stop_loss,8,17.61,ICICIBANK,Strong Linearity
2026-01-09 00:00:00+05:30,2026-01-27 00:00:00+05:30,878.05,878.05,837.97,944.85,978.26,49,0.0,0.0,stop_loss,11,22.27,INDUSINDBK,Strong Linearity
2026-02-04 00:00:00+05:30,2026-02-20 00:00:00+05:30,922.0,926.05,865.9,1015.5,1062.26,35,141.75,0.44,max_hold,13,31.17,INDUSINDBK,Strong Linearity
2025-12-04 00:00:00+05:30,2025-12-24 00:00:00+05:30,1568.0,1663.4,1516.12,1654.46,1697.7,38,1812.6,3.04,max_hold,15,28.82,INFY,Strong Linearity
2025-12-24 00:00:00+05:30,2025-12-30 00:00:00+05:30,399.6,392.76,392.76,411.0,416.7,292,-1997.28,-1.71,stop_loss,4,3.8,ITC,Strong Linearity
2026-01-01 00:00:00+05:30,2026-01-22 00:00:00+05:30,1163.5,1184.4,1123.57,1230.06,1263.34,50,1045.0,1.8,max_hold,15,22.19,JSWSTEEL,Strong Linearity
2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,1228.0,1176.12,1176.12,1314.46,1357.7,38,-1971.39,-4.22,stop_loss,2,28.82,JSWSTEEL,Strong Linearity
2025-12-02 00:00:00+05:30,2025-12-22 00:00:00+05:30,428.0,429.9,417.14,446.11,455.16,184,349.6,0.44,max_hold,15,6.04,KOTAKBANK,Strong Linearity
2026-01-06 00:00:00+05:30,2026-01-08 00:00:00+05:30,4153.0,4070.84,4070.84,4289.93,4358.39,24,-1971.77,-1.98,stop_loss,3,45.64,LT,Strong Linearity
2026-02-04 00:00:00+05:30,2026-02-20 00:00:00+05:30,4029.0,4380.6,3842.29,4340.19,4495.78,10,1758.0,4.36,max_hold,13,103.73,LT,Strong Linearity
2025-12-31 00:00:00+05:30,2026-01-12 00:00:00+05:30,3653.0,3653.0,3553.92,3818.13,3900.69,20,0.0,0.0,stop_loss,9,55.04,M&M,Strong Linearity
2025-12-23 00:00:00+05:30,2026-01-13 00:00:00+05:30,1260.0,1318.7,1224.36,1319.4,1349.1,56,1643.6,2.33,max_hold,15,19.8,NESTLEIND,Strong Linearity
2026-01-01 00:00:00+05:30,2026-01-02 00:00:00+05:30,329.8,347.41,322.75,341.54,347.41,283,4139.36,4.44,target_2,2,3.91,NTPC,Strong Linearity
2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,359.0,343.73,343.73,384.45,397.17,130,-1984.82,-4.25,stop_loss,2,8.48,NTPC,Strong Linearity
2026-02-03 00:00:00+05:30,2026-02-20 00:00:00+05:30,365.95,372.95,347.85,396.11,411.19,110,770.0,1.91,max_hold,14,10.05,NTPC,Strong Linearity
2026-02-12 00:00:00+05:30,2026-02-20 00:00:00+05:30,269.65,278.65,252.61,298.04,312.24,117,1053.0,3.34,max_hold,7,9.46,ONGC,Strong Linearity
2026-01-06 00:00:00+05:30,2026-01-09 00:00:00+05:30,266.0,257.53,257.53,280.11,287.17,236,-1998.08,-3.18,stop_loss,4,4.7,POWERGRID,Strong Linearity
2025-12-09 00:00:00+05:30,2025-12-30 00:00:00+05:30,2019.0,1995.5,1948.27,2136.88,2195.82,28,-658.0,-1.16,max_hold,15,39.29,SBILIFE,Strong Linearity
2026-01-01 00:00:00+05:30,2026-01-22 00:00:00+05:30,2034.9,2022.0,1982.55,2122.16,2165.79,38,-490.2,-0.63,max_hold,15,29.09,SBILIFE,Strong Linearity
2026-01-08 00:00:00+05:30,2026-01-28 00:00:00+05:30,1006.6,1061.16,984.78,1042.97,1061.16,91,4092.19,4.47,target_2,13,12.12,SBIN,Strong Linearity
2026-02-04 00:00:00+05:30,2026-02-12 00:00:00+05:30,1064.2,1196.58,1011.25,1152.45,1196.58,37,3971.41,10.09,target_2,7,29.42,SBIN,Strong Linearity
2026-01-21 00:00:00+05:30,2026-02-01 00:00:00+05:30,27225.0,26259.43,26259.43,28834.29,29638.93,2,-1931.14,-3.55,stop_loss,8,536.43,SHREECEM,Strong Linearity
2026-01-07 00:00:00+05:30,2026-01-14 00:00:00+05:30,1755.0,1709.18,1709.18,1831.37,1869.56,43,-1970.38,-2.61,stop_loss,6,25.46,SUNPHARMA,Strong Linearity
2025-12-31 00:00:00+05:30,2026-01-21 00:00:00+05:30,1179.0,1163.6,1144.11,1237.16,1266.24,57,-877.8,-1.31,max_hold,15,19.39,TATACONSUM,Strong Linearity
2026-02-01 00:00:00+05:30,2026-02-19 00:00:00+05:30,188.81,205.41,178.43,206.12,214.77,192,1593.6,4.4,max_hold,15,5.77,TATASTEEL,Strong Linearity
2026-01-14 00:00:00+05:30,2026-01-19 00:00:00+05:30,3260.0,3161.5,3161.5,3424.16,3506.25,20,-1969.97,-3.02,stop_loss,3,54.72,TCS,Strong Linearity
2026-02-05 00:00:00+05:30,2026-02-20 00:00:00+05:30,4152.3,4236.4,3954.58,4481.83,4646.59,10,841.0,2.03,max_hold,12,109.84,TITAN,Strong Linearity
2025-12-29 00:00:00+05:30,2026-01-19 00:00:00+05:30,11778.0,12297.0,11487.81,12261.64,12503.46,6,1557.0,2.2,max_hold,15,161.21,ULTRACEMCO,Strong Linearity
2026-01-28 00:00:00+05:30,2026-02-16 00:00:00+05:30,12640.0,12981.0,12111.7,13520.5,13960.75,3,1023.0,2.7,max_hold,15,293.5,ULTRACEMCO,Strong Linearity
2025-11-27 00:00:00+05:30,2025-12-17 00:00:00+05:30,244.1,254.55,237.3,255.44,261.1,294,1536.15,2.14,max_hold,15,3.78,WIPRO,Strong Linearity
2025-12-09 00:00:00+05:30,2026-01-06 00:00:00+05:30,5850.0,6129.5,5714.2,6076.34,6212.14,14,1956.5,2.39,max_hold,20,90.54,BRITANNIA,VCP Pattern
2025-11-28 00:00:00+05:30,2025-12-03 00:00:00+05:30,1525.2,1498.86,1498.86,1569.09,1595.43,75,-1975.18,-1.73,stop_loss,4,17.56,CIPLA,VCP Pattern
2026-01-30 00:00:00+05:30,2026-02-20 00:00:00+05:30,1352.0,1368.3,1297.58,1442.7,1478.98,36,586.8,1.21,max_hold,17,36.28,AXISBANK,Pyramiding
2026-01-07 00:00:00+05:30,2026-01-12 00:00:00+05:30,9668.0,9389.59,9389.59,10132.02,10317.62,7,-1948.87,-2.88,stop_loss,4,185.61,BAJAJ-AUTO,Pyramiding
2026-01-29 00:00:00+05:30,2026-02-01 00:00:00+05:30,454.25,435.71,435.71,485.15,497.51,107,-1983.89,-4.08,stop_loss,3,12.36,BEL,Pyramiding
2026-01-01 00:00:00+05:30,2026-01-06 00:00:00+05:30,375.65,363.71,363.71,395.54,403.5,167,-1993.26,-3.18,stop_loss,4,7.96,BPCL,Pyramiding
2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,453.95,435.23,435.23,485.15,497.62,106,-1984.09,-4.12,stop_loss,2,12.48,COALINDIA,Pyramiding
2026-01-29 00:00:00+05:30,2026-01-30 00:00:00+05:30,1010.25,972.39,972.39,1073.36,1098.6,52,-1968.94,-3.75,stop_loss,2,25.24,HINDALCO,Pyramiding
2026-01-02 00:00:00+05:30,2026-01-19 00:00:00+05:30,896.0,961.55,867.91,942.82,961.55,71,3933.0,6.18,target_2,11,18.73,INDUSINDBK,Pyramiding
2026-01-28 00:00:00+05:30,2026-02-01 00:00:00+05:30,1232.0,1188.58,1188.58,1304.38,1333.32,46,-1997.55,-3.52,stop_loss,4,28.95,JSWSTEEL,Pyramiding
2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,359.0,346.28,346.28,380.21,388.69,157,-1997.54,-3.54,stop_loss,2,8.48,NTPC,Pyramiding
2026-02-05 00:00:00+05:30,2026-02-20 00:00:00+05:30,369.75,372.95,353.67,396.54,407.26,124,396.8,0.87,max_hold,12,10.72,NTPC,Pyramiding
2026-01-29 00:00:00+05:30,2026-02-01 00:00:00+05:30,263.8,253.85,253.85,280.38,287.01,201,-1999.59,-3.77,stop_loss,3,6.63,ONGC,Pyramiding
2026-02-10 00:00:00+05:30,2026-02-20 00:00:00+05:30,1151.0,1216.1,1098.33,1238.79,1273.9,37,2408.7,5.66,max_hold,9,35.11,SBIN,Pyramiding
2026-01-28 00:00:00+05:30,2026-02-01 00:00:00+05:30,193.49,185.96,185.96,206.04,211.06,265,-1995.45,-3.89,stop_loss,4,5.02,TATASTEEL,Pyramiding
2026-02-10 00:00:00+05:30,2026-02-20 00:00:00+05:30,202.99,208.36,192.9,219.81,226.54,198,1063.26,2.65,max_hold,9,6.73,TATASTEEL,Pyramiding
2026-01-19 00:00:00+05:30,2026-01-20 00:00:00+05:30,12350.0,12009.07,12009.07,12918.21,13145.5,5,-1704.64,-2.76,stop_loss,2,227.29,ULTRACEMCO,Pyramiding
2026-01-28 00:00:00+05:30,2026-02-02 00:00:00+05:30,12640.0,12199.75,12199.75,13373.75,13667.25,4,-1761.0,-3.48,stop_loss,5,293.5,ULTRACEMCO,Pyramiding
2026-01-05 00:00:00+05:30,2026-01-09 00:00:00+05:30,810.0,784.86,784.86,851.89,868.65,79,-1985.72,-3.1,stop_loss,5,16.76,UPL,Pyramiding
2026-02-20 00:00:00+05:30,2026-02-20 00:00:00+05:30,1281.9,1280.4,1202.4,1414.4,1467.4,25,-37.5,-0.12,max_hold,1,26.5,DRREDDY,Golden Crossover
2026-02-12 00:00:00+05:30,2026-02-20 00:00:00+05:30,269.65,278.65,241.26,316.97,335.9,70,630.0,3.34,max_hold,7,9.46,ONGC,Golden Crossover
