date,open,high,low,close,volume,rsi_14,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,atr,volume_sma_20,volume_ratio,change_pct,symbol,token,prev_close_strength,gap_pct,held_gap,close_vs_open_pct,stop_loss,target_1,target_2,risk_pct,reward_1_pct,reward_2_pct,rr_ratio_1,rr_ratio_2,scan_date,strategy,close_strength,intraday_gain_pct
2026-02-03 00:00:00+05:30,2150.0,2233.4,2131.1,2202.6,6918581,52.43835010505362,2092.435,2190.164,2054.6987047158104,2106.931262184261,-52.23255746845052,-62.417355782399184,10.184798313948662,2316.5126301101586,2092.435,1868.3573698898413,89.75714285714288,1940587.45,3.5651992905550327,10.383882930740693,ADANIENT,6401,90.02932551319655,7.747819985967721,True,2.4465116279069723,2023.0857142857142,2382.114285714286,2471.8714285714286,8.150108313551518,8.150108313551527,12.225162470327284,1.000000000000001,1.5000000000000007,2026-02-09,Closing Momentum Gap,,
2026-02-03 00:00:00+05:30,1477.2,1537.0,1477.2,1530.8,11977119,58.68456832087016,1414.8799999999999,1463.724,1415.975818064695,1427.3312864616157,-11.355468396920742,-22.304113914272826,10.948645517352084,1514.8026985434733,1414.8799999999999,1314.9573014565265,58.87142857142862,2808105.3,4.265195824387355,9.101275746561189,ADANIPORTS,3861249,94.99999999999984,5.281163138764175,True,3.6284863254806328,1413.0571428571427,1648.5428571428572,1707.4142857142858,7.691589831647325,7.691589831647325,11.537384747470988,1.0,1.5,2026-02-09,Closing Momentum Gap,,
2025-10-17 00:00:00+05:30,2421.0,2544.0,2421.0,2507.8,3719960,77.39043824701189,2383.37,,2389.2017190655497,2411.821188905011,-22.61946983946109,-40.12948375187316,17.51001391241207,2502.8359185048635,2383.37,2263.9040814951363,43.942857142857164,1084852.3,3.4290013488472115,4.071046188322213,ASIANPAINT,60417,79.4063079777359,0.46893804207993456,True,3.585295332507236,2419.914285714286,2595.6857142857143,2639.628571428572,3.50449454843744,3.50449454843744,5.256741822656178,1.0,1.500000000000005,2026-02-09,Closing Momentum Gap,,
2025-10-23 00:00:00+05:30,1246.0,1276.1,1241.3,1258.8,14611221,71.5775749674055,1183.3200000000002,,1204.1734469003356,1178.2316807071934,25.941766193142257,19.87618494699671,6.065581246145548,1248.0515948237103,1183.3200000000002,1118.58840517629,27.68571428571431,9029798.6,1.618111504723926,1.737654570435626,AXISBANK,1510401,91.07142857142854,0.7031439424553501,True,1.0272873194221472,1203.4285714285713,1314.1714285714286,1341.857142857143,4.398747106087435,4.398747106087435,6.598120659131151,1.0,1.4999999999999998,2026-02-09,Closing Momentum Gap,,
2026-02-06 00:00:00+05:30,973.95,986.5,966.1,981.7,13742927,52.932726837443134,943.0674999999999,980.791,949.2859398336125,955.5539018353415,-6.2679620017290745,-13.878460543619443,7.610498541890369,985.7597065487391,943.0674999999999,900.3752934512606,28.149999999999995,8737842.25,1.5728055745112588,1.7569318476289242,BAJFINANCE,81153,75.80645161290323,0.9536149261466749,True,0.7957287335078802,925.4000000000001,1038.0,1066.15,5.734949577263925,5.734949577263925,8.602424365895898,1.0,1.5000000000000018,2026-02-09,Closing Momentum Gap,,
2025-11-04 00:00:00+05:30,2107.0,2135.6,2103.5,2113.3,12263078,73.93051966695383,2015.75,,2054.8022226956045,2011.8830597641072,42.91916293149734,36.55581025461838,6.363352676878961,2139.8460833174718,2015.75,1891.6539166825282,39.97142857142861,5067897.4,2.419756564132494,1.894889103182265,BHARTIARTL,2714625,79.28994082840234,1.591128254580521,True,0.29900332225914483,2033.357142857143,2193.2428571428572,2233.2142857142862,3.7828447046258122,3.782844704625801,5.6742670569387235,0.9999999999999971,1.5000000000000013,2026-02-09,Closing Momentum Gap,,
2026-02-03 00:00:00+05:30,372.0,374.7,358.3,373.45,12411365,68.97246474143716,351.2125,353.37199999999996,355.9661690578558,354.0182722946506,1.947896763205165,-0.5288954745891015,2.4767922377942666,368.271125692778,351.2125,334.15387430722194,11.400000000000006,7922227.55,1.5666509099451456,1.840741750749932,BPCL,134657,94.57831325301184,1.4453231524406904,True,0.3897849462365561,350.65,396.25,407.65,6.105234971214355,6.105234971214355,9.157852456821526,1.0,1.499999999999999,2026-02-09,Closing Momentum Gap,,
2025-12-16 00:00:00+05:30,6059.5,6145.0,6032.0,6066.0,284337,61.61552911709455,5875.975,5907.81,5921.561153636886,5905.005242766395,16.55591087049106,-8.6198207691008,25.17573163959186,6018.134093605499,5875.975,5733.815906394501,107.46428571428571,280054.25,1.01529257277831,0.4637297118251077,BRITANNIA,140033,91.41414141414141,0.3560781715799934,True,0.10726957669774734,5851.071428571428,6280.928571428572,6388.392857142857,3.543168009043382,3.543168009043382,5.314752013565065,1.0,1.4999999999999978,2026-02-09,Closing Momentum Gap,,
2025-10-30 00:00:00+05:30,6545.0,6695.0,6536.5,6655.0,537064,77.70127118644068,6379.55,,6500.3357200108485,6358.93074451912,141.4049754917287,139.10609687394884,2.298878617779849,6981.7272688817575,6379.55,5777.372731118243,136.53571428571428,511832.5,1.0492964006779562,2.195945945945946,DIVISLAB,2800641,70.05649717514125,0.5067567567567568,True,1.680672268907563,6381.928571428572,6928.071428571428,7064.607142857143,4.103252119781044,4.103252119781044,6.154878179671572,1.0,1.5000000000000013,2026-02-09,Closing Momentum Gap,,
2025-10-28 00:00:00+05:30,2932.7,2959.6,2914.1,2932.9,1056504,67.30396231643115,2823.705,,2860.8501251963658,2836.2245028698053,24.62562232656046,12.164182617695825,12.461439708864635,2923.1893648122923,2823.705,2724.2206351877076,50.35000000000004,451721.3,2.3388403424855104,0.30780806457129173,GRASIM,315393,88.3101851851853,0.30096788535858704,True,0.006819654243539157,2832.2,3033.6000000000004,3083.9500000000003,3.4334617613965794,3.4334617613965794,5.150192642094861,1.0,1.4999999999999978,2026-02-09,Closing Momentum Gap,,
2025-11-12 00:00:00+05:30,1575.0,1600.0,1573.5,1594.0,2331564,74.02135231316724,1527.075,,1541.9558305147323,1517.5389379967405,24.416892517991755,21.082493760676556,3.334398757315199,1583.664114631149,1527.075,1470.485885368851,28.700000000000028,2325241.25,1.002719180214096,1.5286624203821657,HCLTECH,1850625,92.01277955271564,0.3184713375796179,True,1.2063492063492065,1536.6,1651.4,1680.1000000000001,3.601003764115439,3.601003764115439,5.401505646173158,1.0,1.4999999999999998,2026-02-09,Closing Momentum Gap,,
2026-02-03 00:00:00+05:30,5734.0,5791.0,5676.5,5763.0,592655,51.278600269179,5652.1,5838.56,5601.525115939547,5661.662100916242,-60.1369849766952,-78.44902868367029,18.31204370697509,5999.4121756697095,5652.1,5304.787824330291,175.85714285714286,460127.1,1.2880245479998897,2.489774141917126,HEROMOTOCO,345089,88.17204301075269,1.9740352125200071,True,0.5057551447506103,5411.285714285715,6114.714285714285,6290.571428571428,6.102972162316248,6.102972162316248,9.154458243474378,1.0,1.500000000000001,2026-02-09,Closing Momentum Gap,,
2026-01-29 00:00:00+05:30,1010.25,1029.8,1008.55,1024.05,14615261,68.96322552060255,937.86,871.19,957.9782698212529,925.7468805268152,32.23138929443769,27.080764708240626,5.150624586197065,1002.3471557998782,937.86,873.3728442001218,26.10714285714285,6688449.9,2.1851492077409445,2.5896613905028962,HINDALCO,348929,78.37235228539593,1.2071729112402279,True,1.3659985152190006,971.8357142857143,1076.2642857142857,1102.3714285714286,5.098802374326026,5.098802374326037,7.648203561489056,1.000000000000002,1.5000000000000033,2026-02-09,Closing Momentum Gap,,
2026-01-02 00:00:00+05:30,896.0,909.75,890.25,902.45,6250730,71.9407638347623,851.165,835.0120000000002,861.8095164703745,850.3260129380958,11.483503532278746,7.4698991815905025,4.013604350688244,887.5953820573161,851.165,814.7346179426838,19.00714285714285,3208686.7,1.948064920143185,1.3760952594922489,INDUSINDBK,1346049,95.01779359430613,0.6515389800044883,True,0.7198660714285765,864.4357142857143,940.4642857142858,959.4714285714285,4.212342591200147,4.212342591200147,6.318513886800209,1.0,1.4999999999999971,2026-02-09,Closing Momentum Gap,,
2025-11-12 00:00:00+05:30,1540.0,1559.2,1538.1,1551.7,14635417,67.26164562472789,1492.385,,1503.5280425365174,1496.8768464908835,6.651196045633924,0.44423341845494835,6.206962627178975,1548.1443428565074,1492.385,1436.6256571434926,27.85714285714289,8752127.65,1.6722124705299515,1.3984186107299281,INFY,408065,86.09865470851969,0.633862641312164,True,0.7597402597402627,1495.9857142857143,1607.4142857142858,1635.2714285714287,3.5905320431968666,3.5905320431968666,5.385798064795299,1.0,1.4999999999999998,2026-02-09,Closing Momentum Gap,,
2026-02-03 00:00:00+05:30,1225.0,1244.7,1212.8,1229.4,2093172,60.99442777539652,1189.825,1151.084,1201.40815684377,1182.7439124988007,18.664244344969347,17.060020804894727,1.6042235400746208,1236.91880895728,1189.825,1142.7311910427202,32.24285714285715,1853610.0,1.1292407788046028,2.5183455637091434,JSWSTEEL,3001089,84.56375838926202,2.151434289526347,True,0.35918367346939517,1164.9142857142858,1293.8857142857144,1326.1285714285716,5.245299681610075,5.245299681610075,7.867949522415121,1.0,1.5000000000000016,2026-02-09,Closing Momentum Gap,,
2025-12-26 00:00:00+05:30,1264.0,1277.0,1251.4,1272.6,1433973,60.33789219629919,1242.38,1260.15,1250.011334781425,1248.7780671625087,1.2332676189162157,-3.1860446127337263,4.419312231649942,1278.168419179513,1242.38,1206.5915808204873,20.000000000000018,797620.35,1.797813959987355,1.0240533460347594,NESTLEIND,4598529,72.83950617284005,0.34135111534491974,True,0.6803797468354358,1232.6,1312.6,1332.6,3.1431714600031433,3.1431714600031433,4.714757190004716,1.0,1.5000000000000002,2026-02-09,Closing Momentum Gap,,
2026-01-27 00:00:00+05:30,246.6,248.99,245.89,247.95,15915509,60.60671256454388,240.60099999999997,240.67860000000002,243.00940551466857,241.12813194139196,1.8812735732766157,1.0023057068816879,0.8789678663949279,250.30783513927418,240.60099999999997,230.89416486072577,5.554285714285713,11969214.7,1.3297036939273887,1.0103067584633518,ONGC,633601,82.52631578947343,0.460341385912737,True,0.5474452554744502,236.84142857142857,259.05857142857144,264.61285714285714,4.480165932071556,4.480165932071568,6.720248898107341,1.0000000000000027,1.5000000000000016,2026-02-09,Closing Momentum Gap,,
2025-11-12 00:00:00+05:30,1505.0,1524.7,1500.0,1511.5,12384459,62.98373527762198,1463.675,,1482.251893519564,1456.437449256396,25.81444426316807,24.444895577480096,1.369548685687974,1545.6264586749185,1463.675,1381.7235413250814,23.321428571428587,11942006.3,1.0370501144351263,1.211999464309623,RELIANCE,738561,70.96774193548447,0.7767510379000876,True,0.4318936877076412,1464.857142857143,1558.142857142857,1581.4642857142858,3.085865507301165,3.085865507301165,4.628798260951755,1.0,1.5000000000000024,2026-02-09,Closing Momentum Gap,,
2025-10-17 00:00:00+05:30,1844.0,1852.4,1820.1,1844.1,1183570,64.32637571157505,1810.5,,1818.1378747235453,1815.5605553640503,2.57731935949505,-3.933558341371126,6.5108777008661765,1859.6423710414847,1810.5,1761.3576289585153,32.04285714285719,1017010.55,1.163773571473767,0.45759110965843347,SBILIFE,5582849,74.01129943502819,0.45214359644821894,True,0.005422993492402877,1780.0142857142855,1908.1857142857143,1940.2285714285715,3.47517565672764,3.47517565672764,5.212763485091459,1.0,1.4999999999999998,2026-02-09,Closing Momentum Gap,,
2025-11-12 00:00:00+05:30,1721.4,1744.1,1710.2,1732.1,1833097,63.14791403286977,1691.295,,1700.5867507144044,1683.523105800485,17.06364491391946,16.182800339515275,0.8808445744041862,1730.470366857517,1691.295,1652.119633142483,28.37857142857144,1757400.85,1.0430727855855992,0.9323465998484937,SUNPHARMA,857857,87.91666666666629,0.3088398111998241,True,0.6215870802834796,1675.342857142857,1788.857142857143,1817.2357142857143,3.2767821059490205,3.2767821059490205,4.915173158923524,1.0,1.499999999999998,2026-02-09,Closing Momentum Gap,,
2026-02-09 00:00:00+05:30,202.0,206.34,197.55,202.27,64269107,66.42092329296122,190.8555,179.6654,194.07477996821723,189.09828853744733,4.976491430769897,4.47565034910231,0.5008410816675877,202.78328176756867,190.8555,178.92771823243135,6.7292857142857105,33142761.35,1.939159695273852,2.6438648127473905,TATASTEEL,895745,83.28173374613023,2.506850705368922,True,0.13366336633663872,188.8114285714286,215.72857142857143,222.45785714285714,6.653765476131615,6.653765476131615,9.980648214197421,1.0,1.4999999999999998,2026-02-09,Closing Momentum Gap,,
2025-11-12 00:00:00+05:30,3060.0,3136.4,3057.1,3131.8,4460315,64.96053575699597,3026.435,,3041.3825696216118,3034.6732934492466,6.7092761723652075,-1.5157369995594023,8.22501317192461,3117.851416238523,3026.435,2935.0185837614767,48.50714285714288,2884867.3,1.5461075107336828,2.7830653101411285,TCS,2953217,76.92307692307729,0.426649163111257,True,2.346405228758176,3034.785714285714,3228.814285714286,3277.321428571429,3.097716511727631,3.097716511727631,4.6465747675914395,1.0,1.4999999999999978,2026-02-09,Closing Momentum Gap,,
2026-01-19 00:00:00+05:30,1690.0,1736.0,1673.5,1718.3,10621562,66.22739809990807,1616.29,1551.17,1625.7945779594306,1601.5758200809632,24.218757878467386,19.11775014068876,5.101007737778627,1682.282340863408,1616.29,1550.2976591365918,38.485714285714316,1782534.1,5.958686568745024,2.861418736905115,TECHM,3465729,87.36059479553899,1.1673151750972763,True,1.674556213017749,1641.3285714285714,1795.2714285714285,1833.757142857143,4.479510479626871,4.479510479626871,6.719265719440321,1.0,1.500000000000003,2026-02-09,Closing Momentum Gap,,
2026-02-09 00:00:00+05:30,4200.2,4261.0,4155.0,4250.8,961650,64.18973611785657,4087.91,4008.09,4094.326895134765,4066.905372606862,27.421522527903107,13.871801121675706,13.549721406227402,4294.439813318745,4087.91,3881.3801866812546,115.09999999999998,917250.45,1.0484050457538614,2.651533446027534,TITAN,897537,85.34385569334833,1.429606375271669,True,1.2047045378791574,4020.6000000000004,4481.0,4596.1,5.415451209184149,5.415451209184149,8.123176813776233,1.0,1.5000000000000018,2026-02-09,Closing Momentum Gap,,
2026-01-22 00:00:00+05:30,12293.0,12400.0,12165.0,12364.0,286236,63.251287922152265,12042.4,11798.06,12156.752822467412,12011.264490745707,145.48833172170453,124.31305088032002,21.175280841384506,12464.016638041825,12042.4,11620.783361958174,270.35714285714283,250426.3,1.1429949649857065,1.0874008666503148,ULTRACEMCO,2952193,83.44594594594594,0.5069086746790941,True,0.5775644675831774,11823.285714285714,12904.714285714286,13175.071428571428,4.373295743402509,4.373295743402509,6.559943615103749,1.0,1.4999999999999967,2026-02-09,Closing Momentum Gap,,
2025-10-28 00:00:00+05:30,682.0,709.0,675.5,702.6,4557745,63.2498543972044,675.2825,,680.6483326973719,679.8687565664525,0.7795761309193949,-1.7751003542459434,2.5546764851653383,695.8796964111625,675.2825,654.6853035888375,13.264285714285718,1538469.45,2.9625190152459644,3.3463263955284255,UPL,2889473,79.4444444444442,0.3162462307861995,True,3.02052785923754,676.0714285714286,729.1285714285715,742.3928571428572,3.7757716237647974,3.7757716237647974,5.663657435647195,1.0,1.4999999999999998,2026-02-09,Closing Momentum Gap,,
2025-11-12 00:00:00+05:30,236.65,240.1,236.0,239.05,13152546,57.54527162977866,236.69249999999997,,235.45999872366983,236.80290097436531,-1.342902250695488,-1.6657688933820851,0.32286664268659715,244.6458690312576,236.69249999999997,228.73913096874233,3.471428571428569,10471479.55,1.2560351130132321,1.4643463497453384,WIPRO,969473,88.88888888888899,0.44567062818336645,True,1.0141559264736977,232.10714285714286,245.99285714285716,249.46428571428572,2.9043535422953983,2.9043535422953983,4.356530313443092,1.0,1.4999999999999982,2026-02-09,Closing Momentum Gap,,
2026-02-04 00:00:00+05:30,1529.9,1572.3,1508.5,1567.9,6632728,61.04790898894409,1419.615,1465.364,1439.348769131665,1437.7437837607554,1.604985370909617,-17.522294057236337,19.127279428145954,1538.3735657852428,1419.615,1300.8564342147572,62.29285714285719,3055961.25,2.170422808862514,2.423569375489949,ADANIPORTS,3861249,,,,,1443.3142857142857,1692.4857142857145,1754.7785714285717,7.9460242544623,7.9460242544623,11.91903638169345,1.0,1.5000000000000002,2026-02-09,Late Day Surge,93.10344827586228,2.483822472056997
2026-01-06 00:00:00+05:30,7040.0,7360.0,7040.0,7348.0,581189,64.54144188327612,7072.75,7320.82,7125.432856005733,7159.366646795782,-33.93379079004899,-74.22339282679799,40.289602036749,7258.924083786389,7072.75,6886.575916213611,122.92857142857143,326905.6,1.7778496299849254,3.7413525342369054,APOLLOHOSP,40193,,,,,7102.142857142857,7593.857142857143,7716.785714285715,3.3459055914145766,3.3459055914145766,5.018858387121865,1.0,1.5,2026-02-09,Late Day Surge,96.25,4.375
2026-01-12 00:00:00+05:30,2826.0,2900.0,2808.0,2896.4,1743901,61.12224448897796,2793.54,2800.822,2814.485670212892,2803.078704325221,11.406965887670594,3.8826237635604897,7.524342124110104,2863.9430322312933,2793.54,2723.1369677687067,51.2071428571429,1149823.55,1.5166683618543035,2.509290391081228,ASIANPAINT,60417,,,,,2793.9857142857145,2998.8142857142857,3050.0214285714287,3.535916507191189,3.535916507191189,5.303874760786791,1.0,1.5000000000000022,2026-02-09,Late Day Surge,96.08695652173922,2.491153573956125
2026-01-29 00:00:00+05:30,1318.0,1367.0,1306.0,1363.7,16107684,62.742899850523195,1290.59,1272.7060000000001,1302.858480472785,1286.2455609771243,16.612919495660663,11.034642896858148,5.578276598802514,1338.9234427100996,1290.59,1242.2565572899002,36.27857142857143,7604511.9,2.118174606314969,3.326261554781034,AXISBANK,1510401,,,,,1291.142857142857,1436.257142857143,1472.5357142857142,5.320608847777585,5.320608847777585,7.980913271666361,1.0,1.499999999999997,2026-02-09,Late Day Surge,94.59016393442631,3.4673748103186677
2025-12-30 00:00:00+05:30,9087.0,9299.0,9025.5,9282.0,464922,62.912308930008045,9043.45,8995.66,9086.61483387689,9042.003249611686,44.61158426520524,23.969555186352586,20.64202907885265,9245.610931203984,9043.45,8841.289068796017,145.28571428571428,297574.65,1.5623709882545438,2.1459227467811157,BAJAJ-AUTO,4267265,,,,,8991.42857142857,9572.57142857143,9717.857142857143,3.130482962415744,3.130482962415744,4.6957244436236065,1.0,1.499999999999997,2026-02-09,Late Day Surge,93.78427787934186,2.1459227467811157
2025-10-20 00:00:00+05:30,2088.0,2149.5,2088.0,2139.8,1844869,74.10976120653542,2041.8399999999997,,2062.0580966716707,2055.3092220821736,6.748874589497063,-6.6407173306608005,13.389591920157864,2119.7626445028386,2041.8399999999997,1963.917355497161,36.7928571428572,931148.1,1.9812841802501664,2.6923261505975127,BAJAJFINSV,4268801,,,,,2066.214285714286,2213.3857142857146,2250.1785714285716,3.4389061728065426,3.4389061728065426,5.158359259209803,1.0,1.4999999999999967,2026-02-09,Late Day Surge,84.22764227642307,2.4808429118774034
2025-10-15 00:00:00+05:30,1026.0,1063.0,1018.4,1059.9,10205158,58.49056603773589,1011.7850000000001,,1022.5404728684496,1014.0343439383212,8.506128930128398,3.7977236741211566,4.708405256007241,1050.1553298204005,1011.7850000000001,973.4146701795996,22.499999999999982,7664628.6,1.3314615139995172,3.998430064269255,BAJFINANCE,81153,,,,,1014.9000000000001,1104.9,1127.4,4.245683555052363,4.245683555052363,6.368525332578545,1.0,1.5000000000000002,2026-02-09,Late Day Surge,93.04932735426029,3.304093567251471
2026-02-06 00:00:00+05:30,1994.0,2049.7,1988.5,2038.4,13870403,55.643879173290955,1998.0949999999998,2057.688,1999.6634212982558,2016.8255877898346,-17.162166491578773,-25.04719329832495,7.8850268067461755,2054.247329473157,1998.0949999999998,1941.9426705268422,47.22142857142857,6783001.5,2.0448768882035484,2.3087733386870104,BHARTIARTL,2714625,,,,,1943.957142857143,2132.842857142857,2180.0642857142857,4.633185691859158,4.633185691859158,6.9497785377887356,1.0,1.4999999999999998,2026-02-09,Late Day Surge,81.53594771241869,2.2266800401203657
2026-02-02 00:00:00+05:30,353.0,367.6,351.0,366.7,12038292,62.59649122807014,350.91,352.991,352.78729070473867,352.4637340782226,0.32355662651605144,-1.148093534037668,1.4716501605537193,366.4557423516263,350.91,335.3642576483737,10.792857142857148,7563829.95,1.5915603708145236,4.936328516239805,BPCL,134657,,,,,345.1142857142857,388.2857142857143,399.0785714285714,5.886477852662746,5.886477852662746,8.829716778994118,1.0,1.5,2026-02-09,Late Day Surge,94.57831325301184,3.8810198300283254
2026-01-06 00:00:00+05:30,6040.0,6142.5,5948.5,6129.5,300112,56.74814027630181,6013.025,5933.92,6032.941601288622,5997.714580955497,35.22702033312544,33.936578789352204,1.290441543773234,6178.784011821382,6013.025,5847.265988178618,92.64285714285714,213801.6,1.4036938919072635,1.7091180618933044,BRITANNIA,140033,,,,,5944.214285714285,6314.785714285715,6407.428571428572,3.0228520154289042,3.0228520154289042,4.534278023143349,1.0,1.4999999999999976,2026-02-09,Late Day Surge,93.29896907216495,1.4817880794701987
2026-01-28 00:00:00+05:30,423.5,445.95,421.6,444.05,17496873,58.82658359293874,422.37749999999994,398.85900000000004,424.75847741980573,416.3529144459493,8.405562973856433,8.94514734134844,-0.5395843674920062,446.6055497509979,422.37749999999994,398.149450249002,11.750000000000004,10179877.75,1.71877044397709,5.001182312603461,COALINDIA,5215745,,,,,420.55,467.55,479.3,5.2921968246819056,5.2921968246819056,7.938295237022857,1.0,1.4999999999999998,2026-02-09,Late Day Surge,92.1971252566736,4.852420306965764
2026-01-06 00:00:00+05:30,6405.5,6660.0,6393.0,6642.5,732441,67.26659167604049,6403.875,6480.23,6432.468419048028,6427.2449548586155,5.22346418941288,-8.978451713166297,14.201915902579177,6576.767688043617,6403.875,6230.982311956383,137.71428571428572,355532.8,2.0601221603182602,4.384379665278542,DIVISLAB,2800641,,,,,6367.071428571428,6917.928571428572,7055.642857142857,4.146459487069199,4.146459487069199,6.219689230603792,1.0,1.4999999999999982,2026-02-09,Late Day Surge,93.44569288389512,3.699945359456717
2025-12-02 00:00:00+05:30,1260.5,1278.3,1260.5,1275.2,2361183,73.26530612244899,1235.7949999999998,1248.986,1249.955759518393,1246.169464863482,3.7862946549109893,-1.6103962877127618,5.396690942623751,1279.1352924236605,1235.7949999999998,1192.4547075763392,18.52857142857145,1638910.4,1.4407029206721735,1.1983175938417694,DRREDDY,225537,,,,,1238.142857142857,1312.257142857143,1330.7857142857144,2.905986735974195,2.905986735974195,4.358980103961292,1.0,1.4999999999999998,2026-02-09,Late Day Surge,82.58426966292181,1.1662038873462948
